period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-10-29T23,BANC,Balancing Authority of Northern California,SUN,Solar,132,megawatthours
2022-10-30T00,BANC,Balancing Authority of Northern California,SUN,Solar,74,megawatthours
2022-10-30T01,BANC,Balancing Authority of Northern California,SUN,Solar,21,megawatthours
2022-10-30T02,BANC,Balancing Authority of Northern California,SUN,Solar,0,megawatthours
2022-10-30T03,BANC,Balancing Authority of Northern California,SUN,Solar,0,megawatthours
2022-10-30T04,BANC,Balancing Authority of Northern California,SUN,Solar,0,megawatthours
2022-10-30T05,BANC,Balancing Authority of Northern California,SUN,Solar,0,megawatthours
2022-10-30T06,BANC,Balancing Authority of Northern California,SUN,Solar,0,megawatthours
2022-10-30T07,BANC,Balancing Authority of Northern California,SUN,Solar,0,megawatthours
2022-10-16T00,BPAT,Bonneville Power Administration,SUN,Solar,75,megawatthours
2022-10-16T01,BPAT,Bonneville Power Administration,SUN,Solar,46,megawatthours
2022-10-16T02,BPAT,Bonneville Power Administration,SUN,Solar,27,megawatthours
2022-10-16T03,BPAT,Bonneville Power Administration,SUN,Solar,26,megawatthours
2022-10-16T04,BPAT,Bonneville Power Administration,SUN,Solar,13,megawatthours
2022-10-16T05,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-16T06,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-16T07,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-16T08,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-16T09,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-16T10,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-16T11,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-16T12,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-16T13,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-16T14,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-16T15,BPAT,Bonneville Power Administration,SUN,Solar,5,megawatthours
2022-10-16T16,BPAT,Bonneville Power Administration,SUN,Solar,60,megawatthours
2022-10-16T17,BPAT,Bonneville Power Administration,SUN,Solar,90,megawatthours
2022-10-16T18,BPAT,Bonneville Power Administration,SUN,Solar,89,megawatthours
2022-10-16T19,BPAT,Bonneville Power Administration,SUN,Solar,88,megawatthours
2022-10-16T20,BPAT,Bonneville Power Administration,SUN,Solar,77,megawatthours
2022-10-16T21,BPAT,Bonneville Power Administration,SUN,Solar,108,megawatthours
2022-10-16T22,BPAT,Bonneville Power Administration,SUN,Solar,101,megawatthours
2022-10-16T23,BPAT,Bonneville Power Administration,SUN,Solar,119,megawatthours
2022-10-17T00,BPAT,Bonneville Power Administration,SUN,Solar,87,megawatthours
2022-10-17T01,BPAT,Bonneville Power Administration,SUN,Solar,49,megawatthours
2022-10-17T02,BPAT,Bonneville Power Administration,SUN,Solar,29,megawatthours
2022-10-17T03,BPAT,Bonneville Power Administration,SUN,Solar,28,megawatthours
2022-10-17T04,BPAT,Bonneville Power Administration,SUN,Solar,23,megawatthours
2022-10-17T05,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-17T06,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-17T07,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-17T08,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-17T09,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-17T10,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-17T11,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-17T12,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-17T13,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-17T14,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-17T15,BPAT,Bonneville Power Administration,SUN,Solar,2,megawatthours
2022-10-17T16,BPAT,Bonneville Power Administration,SUN,Solar,60,megawatthours
2022-10-17T17,BPAT,Bonneville Power Administration,SUN,Solar,90,megawatthours
2022-10-17T18,BPAT,Bonneville Power Administration,SUN,Solar,91,megawatthours
2022-10-17T19,BPAT,Bonneville Power Administration,SUN,Solar,81,megawatthours
2022-10-17T20,BPAT,Bonneville Power Administration,SUN,Solar,102,megawatthours
2022-10-17T21,BPAT,Bonneville Power Administration,SUN,Solar,78,megawatthours
2022-10-17T22,BPAT,Bonneville Power Administration,SUN,Solar,97,megawatthours
2022-10-17T23,BPAT,Bonneville Power Administration,SUN,Solar,111,megawatthours
2022-10-18T00,BPAT,Bonneville Power Administration,SUN,Solar,84,megawatthours
2022-10-18T01,BPAT,Bonneville Power Administration,SUN,Solar,50,megawatthours
2022-10-18T02,BPAT,Bonneville Power Administration,SUN,Solar,28,megawatthours
2022-10-18T03,BPAT,Bonneville Power Administration,SUN,Solar,28,megawatthours
2022-10-18T04,BPAT,Bonneville Power Administration,SUN,Solar,25,megawatthours
2022-10-18T05,BPAT,Bonneville Power Administration,SUN,Solar,-3,megawatthours
2022-10-18T06,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-18T07,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-18T08,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-18T09,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-18T10,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-18T11,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-18T12,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-18T13,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-18T14,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-18T15,BPAT,Bonneville Power Administration,SUN,Solar,4,megawatthours
2022-10-18T16,BPAT,Bonneville Power Administration,SUN,Solar,58,megawatthours
2022-10-18T17,BPAT,Bonneville Power Administration,SUN,Solar,116,megawatthours
2022-10-18T18,BPAT,Bonneville Power Administration,SUN,Solar,106,megawatthours
2022-10-18T19,BPAT,Bonneville Power Administration,SUN,Solar,92,megawatthours
2022-10-18T20,BPAT,Bonneville Power Administration,SUN,Solar,75,megawatthours
2022-10-18T21,BPAT,Bonneville Power Administration,SUN,Solar,73,megawatthours
2022-10-18T22,BPAT,Bonneville Power Administration,SUN,Solar,84,megawatthours
2022-10-18T23,BPAT,Bonneville Power Administration,SUN,Solar,114,megawatthours
2022-10-19T00,BPAT,Bonneville Power Administration,SUN,Solar,88,megawatthours
2022-10-19T01,BPAT,Bonneville Power Administration,SUN,Solar,44,megawatthours
2022-10-19T02,BPAT,Bonneville Power Administration,SUN,Solar,28,megawatthours
2022-10-19T03,BPAT,Bonneville Power Administration,SUN,Solar,27,megawatthours
2022-10-19T04,BPAT,Bonneville Power Administration,SUN,Solar,18,megawatthours
2022-10-19T05,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-19T06,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-19T07,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-19T08,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-19T09,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-19T10,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-19T11,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-19T12,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-19T13,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-19T14,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-19T15,BPAT,Bonneville Power Administration,SUN,Solar,4,megawatthours
2022-10-19T16,BPAT,Bonneville Power Administration,SUN,Solar,57,megawatthours
2022-10-19T17,BPAT,Bonneville Power Administration,SUN,Solar,112,megawatthours
2022-10-19T18,BPAT,Bonneville Power Administration,SUN,Solar,91,megawatthours
2022-10-19T19,BPAT,Bonneville Power Administration,SUN,Solar,84,megawatthours
2022-10-19T20,BPAT,Bonneville Power Administration,SUN,Solar,77,megawatthours
2022-10-19T21,BPAT,Bonneville Power Administration,SUN,Solar,105,megawatthours
2022-10-19T22,BPAT,Bonneville Power Administration,SUN,Solar,99,megawatthours
2022-10-19T23,BPAT,Bonneville Power Administration,SUN,Solar,108,megawatthours
2022-10-20T00,BPAT,Bonneville Power Administration,SUN,Solar,74,megawatthours
2022-10-20T01,BPAT,Bonneville Power Administration,SUN,Solar,45,megawatthours
2022-10-20T02,BPAT,Bonneville Power Administration,SUN,Solar,25,megawatthours
2022-10-20T03,BPAT,Bonneville Power Administration,SUN,Solar,27,megawatthours
2022-10-20T04,BPAT,Bonneville Power Administration,SUN,Solar,14,megawatthours
2022-10-20T05,BPAT,Bonneville Power Administration,SUN,Solar,1,megawatthours
2022-10-20T06,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-20T07,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-20T08,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-20T09,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-20T10,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-20T11,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-20T12,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-20T13,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-20T14,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-20T15,BPAT,Bonneville Power Administration,SUN,Solar,4,megawatthours
2022-10-20T16,BPAT,Bonneville Power Administration,SUN,Solar,55,megawatthours
2022-10-20T17,BPAT,Bonneville Power Administration,SUN,Solar,86,megawatthours
2022-10-20T18,BPAT,Bonneville Power Administration,SUN,Solar,80,megawatthours
2022-10-20T19,BPAT,Bonneville Power Administration,SUN,Solar,71,megawatthours
2022-10-20T20,BPAT,Bonneville Power Administration,SUN,Solar,74,megawatthours
2022-10-20T21,BPAT,Bonneville Power Administration,SUN,Solar,93,megawatthours
2022-10-20T22,BPAT,Bonneville Power Administration,SUN,Solar,59,megawatthours
2022-10-20T23,BPAT,Bonneville Power Administration,SUN,Solar,39,megawatthours
2022-10-21T00,BPAT,Bonneville Power Administration,SUN,Solar,14,megawatthours
2022-10-21T01,BPAT,Bonneville Power Administration,SUN,Solar,32,megawatthours
2022-10-21T02,BPAT,Bonneville Power Administration,SUN,Solar,26,megawatthours
2022-10-21T03,BPAT,Bonneville Power Administration,SUN,Solar,26,megawatthours
2022-10-21T04,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-21T05,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-21T06,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-21T07,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-21T08,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-21T09,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-21T10,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-21T11,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-21T12,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-21T13,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-21T14,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-21T15,BPAT,Bonneville Power Administration,SUN,Solar,5,megawatthours
2022-10-21T16,BPAT,Bonneville Power Administration,SUN,Solar,31,megawatthours
2022-10-21T17,BPAT,Bonneville Power Administration,SUN,Solar,71,megawatthours
2022-10-21T18,BPAT,Bonneville Power Administration,SUN,Solar,77,megawatthours
2022-10-21T19,BPAT,Bonneville Power Administration,SUN,Solar,61,megawatthours
2022-10-21T20,BPAT,Bonneville Power Administration,SUN,Solar,38,megawatthours
2022-10-21T21,BPAT,Bonneville Power Administration,SUN,Solar,31,megawatthours
2022-10-21T22,BPAT,Bonneville Power Administration,SUN,Solar,13,megawatthours
2022-10-21T23,BPAT,Bonneville Power Administration,SUN,Solar,13,megawatthours
2022-10-22T00,BPAT,Bonneville Power Administration,SUN,Solar,11,megawatthours
2022-10-22T01,BPAT,Bonneville Power Administration,SUN,Solar,28,megawatthours
2022-10-22T02,BPAT,Bonneville Power Administration,SUN,Solar,8,megawatthours
2022-10-22T03,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T04,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-22T05,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T06,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-22T07,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T08,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-22T09,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T10,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-22T11,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-22T12,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T13,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T14,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-22T15,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-22T16,BPAT,Bonneville Power Administration,SUN,Solar,14,megawatthours
2022-10-22T17,BPAT,Bonneville Power Administration,SUN,Solar,30,megawatthours
2022-10-22T18,BPAT,Bonneville Power Administration,SUN,Solar,43,megawatthours
2022-10-22T19,BPAT,Bonneville Power Administration,SUN,Solar,46,megawatthours
2022-10-22T20,BPAT,Bonneville Power Administration,SUN,Solar,65,megawatthours
2022-10-22T21,BPAT,Bonneville Power Administration,SUN,Solar,64,megawatthours
2022-10-22T22,BPAT,Bonneville Power Administration,SUN,Solar,79,megawatthours
2022-10-22T23,BPAT,Bonneville Power Administration,SUN,Solar,69,megawatthours
2022-10-23T00,BPAT,Bonneville Power Administration,SUN,Solar,44,megawatthours
2022-10-23T01,BPAT,Bonneville Power Administration,SUN,Solar,27,megawatthours
2022-10-23T02,BPAT,Bonneville Power Administration,SUN,Solar,25,megawatthours
2022-10-23T03,BPAT,Bonneville Power Administration,SUN,Solar,25,megawatthours
2022-10-23T04,BPAT,Bonneville Power Administration,SUN,Solar,11,megawatthours
2022-10-23T05,BPAT,Bonneville Power Administration,SUN,Solar,14,megawatthours
2022-10-23T06,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-23T07,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-23T08,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-23T09,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-23T10,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-23T11,BPAT,Bonneville Power Administration,SUN,Solar,-2,megawatthours
2022-10-23T12,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-23T13,BPAT,Bonneville Power Administration,SUN,Solar,0,megawatthours
2022-10-23T14,BPAT,Bonneville Power Administration,SUN,Solar,-1,megawatthours
2022-10-23T15,BPAT,Bonneville Power Administration,SUN,Solar,1,megawatthours
2022-10-23T16,BPAT,Bonneville Power Administration,SUN,Solar,36,megawatthours
2022-10-23T17,BPAT,Bonneville Power Administration,SUN,Solar,94,megawatthours
2022-10-23T18,BPAT,Bonneville Power Administration,SUN,Solar,69,megawatthours
2022-10-23T19,BPAT,Bonneville Power Administration,SUN,Solar,69,megawatthours
2022-10-23T20,BPAT,Bonneville Power Administration,SUN,Solar,57,megawatthours
2022-10-23T21,BPAT,Bonneville Power Administration,SUN,Solar,95,megawatthours
