period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,gross-generation,generation-units,gross-generation-units
2018-05-01,60481,"Bayshore Solar A, LLC",SUN,Solar,CA,California,ALL,6215.95,6251.41,megawatthours,megawatthours
2018-05-01,60481,"Bayshore Solar A, LLC",SUN,Solar,CA,California,PV,6215.95,6251.41,megawatthours,megawatthours
2018-05-01,60484,"Williamston West Farm, LLC",SUN,Solar,NC,North Carolina,ALL,901.88,905.53,megawatthours,megawatthours
2018-05-01,60484,"Williamston West Farm, LLC",SUN,Solar,NC,North Carolina,PV,901.88,905.53,megawatthours,megawatthours
2018-05-01,60485,"Longboat Solar, LLC",SUN,Solar,CA,California,ALL,6794.78,6815.83,megawatthours,megawatthours
2018-05-01,60485,"Longboat Solar, LLC",SUN,Solar,CA,California,PV,6794.78,6815.83,megawatthours,megawatthours
2017-11-01,7366,Lincoln Turbines,WND,Wind,WI,Wisconsin,ALL,1106.82,1131.65,megawatthours,megawatthours
2018-03-01,10718,Karen Avenue Wind Farm,WND,Wind,CA,California,WT,2364.92,2364.92,megawatthours,megawatthours
2018-05-01,61826,O'Fallon Renewable Energy Center,SUN,Solar,MO,Missouri,PV,669.0,669.0,megawatthours,megawatthours
2018-05-01,61827,Dayton Cutoff Solar,SUN,Solar,OR,Oregon,ALL,325.69,325.69,megawatthours,megawatthours
2018-05-01,61827,Dayton Cutoff Solar,SUN,Solar,OR,Oregon,PV,325.69,325.69,megawatthours,megawatthours
2018-05-01,61828,Valley Creek Solar,SUN,Solar,OR,Oregon,ALL,421.52,421.52,megawatthours,megawatthours
2018-05-01,61828,Valley Creek Solar,SUN,Solar,OR,Oregon,PV,421.52,421.52,megawatthours,megawatthours
2018-05-01,59844,Munich Re Plaza,SUN,Solar,NJ,New Jersey,ALL,245.96,245.96,megawatthours,megawatthours
2018-05-01,59844,Munich Re Plaza,SUN,Solar,NJ,New Jersey,PV,245.96,245.96,megawatthours,megawatthours
2018-05-01,62130,Roseman,WND,Wind,IA,Iowa,ALL,485.42,485.42,megawatthours,megawatthours
2018-05-01,62130,Roseman,WND,Wind,IA,Iowa,WT,485.42,485.42,megawatthours,megawatthours
2018-05-01,62143,MSC-GreyCloud01 Community Solar,SUN,Solar,MN,Minnesota,ALL,0.0,0.0,megawatthours,megawatthours
2018-05-01,62143,MSC-GreyCloud01 Community Solar,SUN,Solar,MN,Minnesota,PV,0.0,0.0,megawatthours,megawatthours
2018-05-01,62144,MSC-Scandia01 CSG,SUN,Solar,MN,Minnesota,ALL,0.0,0.0,megawatthours,megawatthours
2018-05-01,62144,MSC-Scandia01 CSG,SUN,Solar,MN,Minnesota,PV,0.0,0.0,megawatthours,megawatthours
2018-05-01,62150,Chaffey College Rancho Cucamonga Campus,SUN,Solar,CA,California,ALL,709.19,709.19,megawatthours,megawatthours
2018-05-01,62150,Chaffey College Rancho Cucamonga Campus,SUN,Solar,CA,California,PV,709.19,709.19,megawatthours,megawatthours
