period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2022-10-27,FPL,Florida Power & Light Co.,SUN,Solar,Arizona,Arizona,21417,megawatthours
2022-10-27,MIDA,Mid-Atlantic,SUN,Solar,Pacific,Pacific,21008,megawatthours
2022-10-27,NYIS,New York Independent System Operator,SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-28,DUK,Duke Energy Carolinas,SUN,Solar,Eastern,Eastern,4755,megawatthours
2022-10-28,IPCO,Idaho Power Company,SUN,Solar,Mountain,Mountain,1208,megawatthours
2022-10-28,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Eastern,Eastern,1219,megawatthours
2022-10-27,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Mountain,Mountain,10149,megawatthours
2022-10-27,JEA,JEA,SUN,Solar,Pacific,Pacific,212,megawatthours
2022-10-28,CAL,California,SUN,Solar,Arizona,Arizona,100158,megawatthours
2022-10-28,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Pacific,Pacific,3275,megawatthours
2022-10-27,TAL,City of Tallahassee,SUN,Solar,Central,Central,395,megawatthours
2022-10-27,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Central,Central,4802,megawatthours
2022-10-27,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Pacific,Pacific,4802,megawatthours
2022-10-28,TAL,City of Tallahassee,SUN,Solar,Eastern,Eastern,258,megawatthours
2022-10-28,AVA,Avista Corporation,SUN,Solar,Pacific,Pacific,28,megawatthours
2022-10-28,NWMT,NorthWestern Corporation,SUN,Solar,Eastern,Eastern,49,megawatthours
2022-10-27,SE,Southeast,SUN,Solar,Mountain,Mountain,10149,megawatthours
2022-10-28,SEC,Seminole Electric Cooperative,SUN,Solar,Eastern,Eastern,10,megawatthours
2022-10-28,NEVP,Nevada Power Company,SUN,Solar,Central,Central,15471,megawatthours
2022-10-28,BANC,Balancing Authority of Northern California,SUN,Solar,Eastern,Eastern,973,megawatthours
2022-10-27,ISNE,ISO New England,SUN,Solar,Arizona,Arizona,3093,megawatthours
2022-10-27,MIDA,Mid-Atlantic,SUN,Solar,Arizona,Arizona,21008,megawatthours
2022-10-27,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Arizona,Arizona,4802,megawatthours
2022-10-27,CPLE,Duke Energy Progress East,SUN,Solar,Central,Central,13408,megawatthours
2022-10-28,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Eastern,Eastern,17,megawatthours
2022-10-27,SWPP,Southwest Power Pool,SUN,Solar,Mountain,Mountain,710,megawatthours
2022-10-28,IPCO,Idaho Power Company,SUN,Solar,Central,Central,1208,megawatthours
2022-10-27,DUK,Duke Energy Carolinas,SUN,Solar,Pacific,Pacific,5519,megawatthours
2022-10-27,NYIS,New York Independent System Operator,SUN,Solar,Central,Central,0,megawatthours
2022-10-28,IID,Imperial Irrigation District,SUN,Solar,Central,Central,3618,megawatthours
2022-10-27,MIDW,Midwest,SUN,Solar,Mountain,Mountain,14831,megawatthours
2022-10-28,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Eastern,Eastern,14800,megawatthours
2022-10-24,FMPP,Florida Municipal Power Pool,SUN,Solar,Pacific,Pacific,1195,megawatthours
2022-10-24,TEN,Tennessee,SUN,Solar,Mountain,Mountain,3631,megawatthours
2022-10-24,CENT,Central,SUN,Solar,Pacific,Pacific,728,megawatthours
2022-10-25,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Pacific,Pacific,7772,megawatthours
2022-10-25,AVA,Avista Corporation,SUN,Solar,Eastern,Eastern,35,megawatthours
2022-10-25,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Arizona,Arizona,27,megawatthours
2022-10-25,PACE,PacifiCorp East,SUN,Solar,Central,Central,7853,megawatthours
2022-10-24,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Pacific,Pacific,8385,megawatthours
2022-10-28,NWMT,NorthWestern Corporation,SUN,Solar,Central,Central,49,megawatthours
2022-10-28,CISO,California Independent System Operator,SUN,Solar,Eastern,Eastern,88338,megawatthours
2022-10-27,CPLW,Duke Energy Progress West,SUN,Solar,Pacific,Pacific,4,megawatthours
2022-10-27,JEA,JEA,SUN,Solar,Mountain,Mountain,212,megawatthours
2022-10-27,TEC,Tampa Electric Company,SUN,Solar,Mountain,Mountain,3116,megawatthours
2022-10-28,SE,Southeast,SUN,Solar,Central,Central,7717,megawatthours
2022-10-27,SE,Southeast,SUN,Solar,Pacific,Pacific,10149,megawatthours
2022-10-28,BANC,Balancing Authority of Northern California,SUN,Solar,Mountain,Mountain,973,megawatthours
2022-10-27,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Central,Central,5331,megawatthours
2022-10-28,PACW,PacifiCorp West,SUN,Solar,Mountain,Mountain,1272,megawatthours
2022-10-28,PACE,PacifiCorp East,SUN,Solar,Mountain,Mountain,12049,megawatthours
2022-10-25,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Eastern,Eastern,37,megawatthours
2022-10-25,TEPC,Tucson Electric Power,SUN,Solar,Central,Central,2932,megawatthours
2022-10-25,IID,Imperial Irrigation District,SUN,Solar,Arizona,Arizona,3940,megawatthours
2022-10-24,JEA,JEA,SUN,Solar,Arizona,Arizona,236,megawatthours
2022-10-25,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Mountain,Mountain,1003,megawatthours
2022-10-24,NE,New England,SUN,Solar,Arizona,Arizona,380,megawatthours
2022-10-25,CISO,California Independent System Operator,SUN,Solar,Mountain,Mountain,92307,megawatthours
2022-10-28,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Pacific,Pacific,17,megawatthours
2022-10-28,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Arizona,Arizona,17,megawatthours
2022-10-27,TAL,City of Tallahassee,SUN,Solar,Pacific,Pacific,395,megawatthours
2022-10-27,TEN,Tennessee,SUN,Solar,Mountain,Mountain,4444,megawatthours
2022-10-28,TEPC,Tucson Electric Power,SUN,Solar,Pacific,Pacific,2975,megawatthours
2022-10-27,FMPP,Florida Municipal Power Pool,SUN,Solar,Pacific,Pacific,901,megawatthours
2022-10-27,MIDW,Midwest,SUN,Solar,Pacific,Pacific,14832,megawatthours
2022-10-28,EPE,El Paso Electric Company,SUN,Solar,Mountain,Mountain,821,megawatthours
2022-10-28,BANC,Balancing Authority of Northern California,SUN,Solar,Arizona,Arizona,973,megawatthours
2022-10-27,US48,United States Lower 48,SUN,Solar,Mountain,Mountain,315746,megawatthours
2022-10-27,MIDA,Mid-Atlantic,SUN,Solar,Central,Central,21009,megawatthours
2022-10-28,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Central,Central,17,megawatthours
2022-10-28,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Arizona,Arizona,1598,megawatthours
2022-10-28,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Pacific,Pacific,1020,megawatthours
2022-10-27,TEN,Tennessee,SUN,Solar,Arizona,Arizona,4441,megawatthours
2022-10-25,EPE,El Paso Electric Company,SUN,Solar,Pacific,Pacific,847,megawatthours
2022-10-25,EPE,El Paso Electric Company,SUN,Solar,Arizona,Arizona,847,megawatthours
2022-10-24,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Arizona,Arizona,66,megawatthours
2022-10-24,NYIS,New York Independent System Operator,SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-24,TEX,Texas,SUN,Solar,Arizona,Arizona,43676,megawatthours
2022-10-25,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Central,Central,7772,megawatthours
2022-10-25,IID,Imperial Irrigation District,SUN,Solar,Eastern,Eastern,3940,megawatthours
2022-10-25,NEVP,Nevada Power Company,SUN,Solar,Central,Central,14506,megawatthours
2022-10-24,SEC,Seminole Electric Cooperative,SUN,Solar,Central,Central,10,megawatthours
2022-10-24,FPL,Florida Power & Light Co.,SUN,Solar,Mountain,Mountain,22204,megawatthours
2022-10-25,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Eastern,Eastern,5992,megawatthours
2022-10-24,JEA,JEA,SUN,Solar,Pacific,Pacific,236,megawatthours
2022-10-24,SEC,Seminole Electric Cooperative,SUN,Solar,Mountain,Mountain,10,megawatthours
2022-10-24,NY,New York,SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-24,PJM,"PJM Interconnection, LLC",SUN,Solar,Central,Central,14219,megawatthours
2022-10-25,IPCO,Idaho Power Company,SUN,Solar,Pacific,Pacific,1417,megawatthours
2022-10-28,SWPP,Southwest Power Pool,SUN,Solar,Eastern,Eastern,1296,megawatthours
2022-10-28,PNM,Public Service Company of New Mexico,SUN,Solar,Arizona,Arizona,3432,megawatthours
2022-10-27,TEX,Texas,SUN,Solar,Arizona,Arizona,49457,megawatthours
2022-10-27,NY,New York,SUN,Solar,Central,Central,0,megawatthours
2022-10-28,FPL,Florida Power & Light Co.,SUN,Solar,Eastern,Eastern,18928,megawatthours
2022-10-27,TVA,Tennessee Valley Authority,SUN,Solar,Mountain,Mountain,4444,megawatthours
2022-10-27,TVA,Tennessee Valley Authority,SUN,Solar,Pacific,Pacific,4441,megawatthours
2022-10-28,ISNE,ISO New England,SUN,Solar,Eastern,Eastern,2780,megawatthours
2022-10-27,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Mountain,Mountain,76,megawatthours
2022-10-27,PSCO,Public Service Company of Colorado,SUN,Solar,Pacific,Pacific,1059,megawatthours
2022-10-28,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Central,Central,31219,megawatthours
2022-10-28,TEC,Tampa Electric Company,SUN,Solar,Eastern,Eastern,3762,megawatthours
2022-10-27,CPLE,Duke Energy Progress East,SUN,Solar,Arizona,Arizona,13406,megawatthours
2022-10-27,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Pacific,Pacific,49457,megawatthours
2022-10-27,ISNE,ISO New England,SUN,Solar,Mountain,Mountain,3093,megawatthours
2022-10-28,IID,Imperial Irrigation District,SUN,Solar,Arizona,Arizona,3618,megawatthours
2022-10-28,BPAT,Bonneville Power Administration,SUN,Solar,Arizona,Arizona,512,megawatthours
2022-10-24,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Arizona,Arizona,8385,megawatthours
2022-10-25,CAL,California,SUN,Solar,Eastern,Eastern,105251,megawatthours
2022-10-25,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Mountain,Mountain,1037,megawatthours
2022-10-24,SC,South Carolina Public Service Authority,SUN,Solar,Arizona,Arizona,399,megawatthours
2022-10-24,SEC,Seminole Electric Cooperative,SUN,Solar,Arizona,Arizona,10,megawatthours
2022-10-24,SE,Southeast,SUN,Solar,Arizona,Arizona,9552,megawatthours
2022-10-25,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Central,Central,1607,megawatthours
2022-10-25,TEX,Texas,SUN,Solar,Central,Central,86890,megawatthours
2022-10-25,IPCO,Idaho Power Company,SUN,Solar,Arizona,Arizona,1417,megawatthours
2022-10-25,NW,Northwest,SUN,Solar,Mountain,Mountain,33719,megawatthours
2022-10-25,CISO,California Independent System Operator,SUN,Solar,Pacific,Pacific,92307,megawatthours
2022-10-25,ISNE,ISO New England,SUN,Solar,Eastern,Eastern,1024,megawatthours
2022-10-25,FMPP,Florida Municipal Power Pool,SUN,Solar,Eastern,Eastern,807,megawatthours
2022-10-24,NY,New York,SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-25,CENT,Central,SUN,Solar,Central,Central,1551,megawatthours
2022-10-24,NE,New England,SUN,Solar,Mountain,Mountain,380,megawatthours
2022-10-25,CAL,California,SUN,Solar,Pacific,Pacific,105251,megawatthours
2022-10-24,JEA,JEA,SUN,Solar,Mountain,Mountain,236,megawatthours
2022-10-24,FMPP,Florida Municipal Power Pool,SUN,Solar,Mountain,Mountain,1195,megawatthours
2022-10-24,TEN,Tennessee,SUN,Solar,Pacific,Pacific,3631,megawatthours
2022-10-25,TEPC,Tucson Electric Power,SUN,Solar,Mountain,Mountain,2932,megawatthours
2022-10-24,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Pacific,Pacific,66,megawatthours
2022-10-25,AZPS,Arizona Public Service Company,SUN,Solar,Mountain,Mountain,4213,megawatthours
2022-10-24,PSCO,Public Service Company of Colorado,SUN,Solar,Arizona,Arizona,3845,megawatthours
2022-10-25,SWPP,Southwest Power Pool,SUN,Solar,Central,Central,1551,megawatthours
2022-10-25,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Arizona,Arizona,3333,megawatthours
2022-10-28,CAL,California,SUN,Solar,Mountain,Mountain,100158,megawatthours
2022-10-27,CAR,Carolinas,SUN,Solar,Mountain,Mountain,24602,megawatthours
2022-10-28,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Mountain,Mountain,3275,megawatthours
2022-10-27,US48,United States Lower 48,SUN,Solar,Pacific,Pacific,315769,megawatthours
2022-10-27,TAL,City of Tallahassee,SUN,Solar,Arizona,Arizona,395,megawatthours
